"name","street","street2","zip","city","country:id","phone","email","bic"
"Чирчикский филиал HAMKORBANK","111712, Ташкентская область, г. Чирчик, ул. А. Навои, дом 4",,,"Ташкентская область","base.uz",,,"01159"
"Чустский филиал HAMKORBANK","161100, Наманганская область, г. Чуст, ул. Сероб МФЙ, Истиклол, дом 21",,,"Наманганская область","base.uz",,,"01160"
"Хорезмский региональный филиал HAMKORBANK","220100, Хорезмский область, г. Ургенч, ул. Ёгду, дом 2/1",,,"Хорезмская область","base.uz",,,"01161"
"Хазараспский филиал HAMKORBANK","220700, Хорезмская область, Хазараспский район, ул. Гафура Гуляма, дом 9",,,"Хорезмская область","base.uz",,,"01162"
"Юнусабадский филиал HAMKORBANK","100194, г. Ташкент, Юнусабадский район, ул. Янги шахар, 59а",,,"г.Ташкент","base.uz",,,"01163"
"Учтепинский филиал HAMKORBANK","100157, г. Ташкент. Учтепинский район, ул. Катта хирман, 39",,,"г.Ташкент","base.uz",,,"01164"
"Учтепинский филиал InFinBank","100152, г. Ташкент. Учтепинский район, ул. Ширин, 1-А",,,"г.Ташкент","base.uz",,,"01165"
"Джизакский филиал Трастбанка","130100, Джизакская область, г. Джизак, ул. Шароф Рашидов, 114",,,"Джизакская область","base.uz",,,"01166"
"Мирабадский филиал Ориент Финанс банка","100029, г. Ташкент, Мирабадский район, ул. Яккачинор, 7А",,,"г.Ташкент","base.uz",,,"01167"
"Ферганскаяский филиал Ипак Йули банка","151900, Ферганская область, г. Фергана, ул. Комус, 26",,,"Ферганская область","base.uz",,,"01168"
"Хазараспский филиал Асака банка","220700, Хорезмская область, Хазараспcкий район, ул. Э.Гаязов",,,"Хорезмская область","base.uz",,,"01169"
"Дустободский филиал Ипотека банк","110901, Ташкентская область, Куйичирчикский район, г. Дустобод, ул. Аккурган, 1",,,"Ташкентская область","base.uz",,,"01170"
"Андижанский филиал Туронбанка","170100, Андижанская область, г. Андижан, ул Бобуршаха, 40",,,"Андижанская область","base.uz",,,"01171"
"Головной офис Пойтахт банка","100063, г. Ташкент, Чиланзарский район, ул. Ислама Каримова, 55",,,"г.Ташкент","base.uz",,,"01172"
"Ферганский филиал ASIA ALLIANCE BANK","150117, Ферганская область, г. Фергана, ул. Узбекистан овози, 4",,,"Ферганская область","base.uz",,,"01173"
"Зангиатинский филиал Универсал банк","111800, Ташкентская область, Зангиатинский район, ул. Мустакиллик, 24",,,"Ташкентская область","base.uz",,,"01174"
"Хорезмский городской филиал Народного банка","Сурхандарьинская область, г. Термез, ул. Маданият, 2а",,,"Сурхандарьинская область","base.uz",,,"01175"
